% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
1.439	3	25	144	10	123	28	1479
1.44	3	25	145	1	123	28	1479
1.441	3	25	145	2	123	28	1479
1.442	2	17	145	3	21	28	2292
1.442	3	25	145	3	123	28	1479
1.443	2	17	145	4	21	28	2292
1.443	3	25	145	4	123	28	1479
1.444	2	17	145	5	21	28	2292
1.444	3	25	145	5	123	28	1479
1.445	2	17	145	6	21	28	2292
1.445	3	25	145	6	123	28	1479
1.446	2	17	145	7	21	28	2292
1.446	3	25	145	7	123	28	1479
1.447	2	17	145	8	21	28	2292
1.447	3	25	145	8	123	28	1479
1.448	2	17	145	9	21	28	2292
1.448	3	25	145	9	123	28	1479
1.449	2	17	145	10	21	28	2292
1.449	3	25	145	10	123	28	1479
1.45	2	17	146	1	21	28	2292
1.45	3	25	146	1	123	28	1479
1.451	2	17	146	2	21	28	2292
1.451	3	25	146	2	123	28	1479
1.452	3	25	146	3	123	28	1479
1.453	3	25	146	4	123	28	1479
1.454	2	17	146	5	21	28	2292
1.454	3	25	146	5	123	28	1479
1.455	2	17	146	6	21	28	2292
1.455	3	25	146	6	123	28	1479
1.456	2	17	146	7	21	28	2292
1.456	3	25	146	7	123	28	1479
1.457	3	25	146	8	123	28	1479
1.458	3	25	146	9	123	28	1479
1.459	3	25	146	10	123	28	1479
1.46	3	25	147	1	123	28	1479
1.461	3	25	147	2	123	28	1479
1.462	3	25	147	3	123	28	1479
1.463	2	17	147	4	21	28	2292
1.463	3	25	147	4	123	28	1479
1.464	2	17	147	5	21	28	2292
1.464	3	25	147	5	123	28	1479
1.465	3	25	147	6	123	28	1479
1.466	3	25	147	7	123	28	1479
1.467	3	25	147	8	123	28	1479
1.468	3	25	147	9	123	28	1479
1.469	3	25	147	10	123	28	1479
1.47	2	17	148	1	21	28	2292
1.47	3	25	148	1	123	28	1479
1.471	2	17	148	2	21	28	2292
1.471	3	25	148	2	123	28	1479
1.472	3	25	148	3	123	28	1479
1.473	3	25	148	4	123	28	1479
1.474	3	25	148	5	123	28	1479
1.475	3	25	148	6	123	28	1479
1.476	1	3	148	7	58	28	1095
1.476	1	1	148	7	6	2	65
1.476	2	17	148	7	21	28	2292
1.476	3	25	148	7	123	28	1479
1.477	1	3	148	8	58	28	1095
1.477	1	1	148	8	6	2	65
1.477	2	17	148	8	21	28	2292
1.477	3	25	148	8	123	28	1479
1.478	1	1	148	9	6	2	87
1.478	2	17	148	9	21	28	2292
1.478	3	25	148	9	123	28	1479
1.479	1	1	148	10	6	2	87
1.479	3	25	148	10	123	28	1479
1.48	1	1	149	1	6	2	87
1.48	3	25	149	1	123	28	1479
1.481	1	1	149	2	6	2	87
1.481	3	25	149	2	123	28	1479
1.482	1	1	149	3	6	2	87
1.482	3	25	149	3	123	28	1479
1.483	1	1	149	4	6	2	87
1.483	2	17	149	4	21	28	2292
1.483	3	25	149	4	123	28	1479
1.484	1	1	149	5	6	2	87
1.484	2	17	149	5	21	28	2292
1.484	3	25	149	5	123	28	1479
1.485	1	1	149	6	6	28	1479
1.485	2	17	149	6	21	28	2292
1.485	3	25	149	6	123	28	1479
1.486	1	1	149	7	6	28	1479
1.486	3	25	149	7	123	28	1479
1.487	1	1	149	8	6	28	1479
1.487	3	25	149	8	123	28	1479
1.488	1	1	149	9	6	28	1479
1.488	3	25	149	9	123	28	1479
1.489	1	1	149	10	6	28	1479
1.489	1	5	149	10	49	6	209
1.489	3	25	149	10	123	28	1479
1.49	1	1	150	1	6	28	1479
1.49	1	5	150	1	49	6	209
1.49	2	17	150	1	21	28	2292
1.49	3	25	150	1	123	28	1479
1.491	1	1	150	2	6	28	1479
1.491	1	5	150	2	49	6	209
1.491	2	17	150	2	21	28	2292
1.491	3	25	150	2	123	28	1479
1.492	1	1	150	3	6	28	1479
1.492	1	5	150	3	49	6	209
1.492	2	17	150	3	21	28	2292
1.492	3	25	150	3	123	28	1479
1.493	1	5	150	4	49	6	325
1.493	2	17	150	4	21	28	2292
1.493	3	25	150	4	123	28	1479
1.494	1	5	150	5	49	6	325
1.494	3	25	150	5	123	28	1479
1.495	1	5	150	6	49	6	325
1.495	3	25	150	6	123	28	1479
1.496	1	5	150	7	49	6	325
1.496	3	25	150	7	123	28	1479
1.497	1	5	150	8	49	6	325
1.497	2	17	150	8	21	28	2292
1.497	3	25	150	8	123	28	1479
1.498	2	17	150	9	21	28	2292
1.498	3	25	150	9	123	28	1479
1.499	2	17	150	10	21	28	2292
1.499	3	25	150	10	123	28	1479
1.5	2	17	151	1	21	28	2292
1.5	3	25	151	1	123	28	1479
1.501	3	25	151	2	123	28	1479
1.502	2	19	151	3	62	28	4587
1.502	3	25	151	3	123	28	1479
1.503	2	19	151	4	62	28	4587
1.503	3	25	151	4	123	28	1479
1.504	2	17	151	5	21	28	2292
1.504	2	19	151	5	62	28	2292
1.504	3	25	151	5	123	28	1479
1.505	2	17	151	6	21	28	2292
1.505	2	19	151	6	62	28	2292
1.505	3	25	151	6	123	28	1479
1.506	2	17	151	7	21	28	2292
1.506	2	19	151	7	62	28	2292
1.506	3	25	151	7	123	28	1479
1.507	2	17	151	8	21	28	2292
1.507	2	19	151	8	62	28	2292
1.507	3	25	151	8	123	28	1479
1.508	2	17	151	9	21	28	2292
1.508	2	19	151	9	62	28	2292
1.508	3	25	151	9	123	28	1479
1.509	2	17	151	10	21	28	4587
1.509	3	25	151	10	123	28	1479
1.51	2	17	152	1	21	28	4587
1.51	3	25	152	1	123	28	1479
1.511	2	19	152	2	62	28	2292
1.511	2	17	152	2	21	28	2292
1.511	3	25	152	2	123	28	1479
1.512	2	19	152	3	62	28	2292
1.512	2	17	152	3	21	28	2292
1.512	3	25	152	3	123	28	1479
1.513	2	19	152	4	62	28	2292
1.513	2	17	152	4	21	28	2292
1.513	3	25	152	4	123	28	1479
1.514	2	19	152	5	62	28	2292
1.514	2	17	152	5	21	28	2292
1.514	3	25	152	5	123	28	1479
1.515	2	19	152	6	62	28	4587
1.515	3	25	152	6	123	28	1479
1.516	3	25	152	7	123	28	1479
1.517	2	17	152	8	21	28	2292
1.517	2	19	152	8	62	28	2292
1.517	3	25	152	8	123	28	1479
1.518	2	17	152	9	21	28	2292
1.518	2	19	152	9	62	28	2292
1.518	3	25	152	9	123	28	1479
1.519	2	17	152	10	21	28	2292
1.519	2	19	152	10	62	28	2292
1.519	3	25	152	10	123	28	1479
1.52	2	17	153	1	21	28	2292
1.52	2	19	153	1	62	28	2292
1.52	3	25	153	1	123	28	1479
1.521	2	17	153	2	21	28	2292
1.521	2	19	153	2	62	28	2292
1.521	3	25	153	2	123	28	1479
1.522	2	17	153	3	21	28	4587
1.522	3	25	153	3	123	28	1479
1.523	2	17	153	4	21	28	4587
1.523	3	25	153	4	123	28	1479
1.524	2	17	153	5	21	28	2292
1.524	3	25	153	5	123	28	1479
1.525	2	17	153	6	21	28	2292
1.525	3	25	153	6	123	28	1479
1.526	2	17	153	7	21	28	2292
1.526	3	25	153	7	123	28	1479
1.527	2	17	153	8	21	28	2292
1.527	3	25	153	8	123	28	1479
1.528	3	25	153	9	123	28	1479
1.529	3	25	153	10	123	28	1479
1.53	3	25	154	1	123	28	1479
1.531	2	17	154	2	21	28	2292
1.531	3	25	154	2	123	28	1479
1.532	2	17	154	3	21	28	2292
1.532	3	25	154	3	123	28	1479
1.533	3	25	154	4	123	0	53
1.534	3	25	154	5	123	0	53
1.535	3	25	154	6	123	0	53
1.536	3	25	154	7	123	0	53
1.537	3	25	154	8	123	0	53
1.538	3	25	154	9	123	0	53
1.539	3	25	154	10	123	0	53
1.54	3	25	155	1	123	0	53
1.541	3	25	155	2	123	0	53
1.542	3	25	155	3	123	28	1479
1.543	3	25	155	4	123	28	1479
1.544	3	25	155	5	123	28	1479
1.545	3	25	155	6	123	28	1479
1.546	3	25	155	7	123	28	1479
1.547	3	25	155	8	123	28	1479
1.548	3	25	155	9	123	28	1479
1.549	3	25	155	10	123	28	1479
1.55	3	25	156	1	123	28	1479
1.551	3	25	156	2	123	28	1479
1.552	3	25	156	3	123	28	1479
1.553	3	25	156	4	123	28	1479
1.554	3	25	156	5	123	28	1479
1.555	3	25	156	6	123	28	1479
1.556	3	25	156	7	123	28	1479
1.557	3	25	156	8	123	28	1479
1.558	3	25	156	9	123	28	1479
1.559	3	25	156	10	123	28	1479
1.56	3	25	157	1	123	28	1479
1.561	3	25	157	2	123	28	1479
1.562	3	25	157	3	123	28	1479
1.563	3	25	157	4	123	28	1479
1.564	3	25	157	5	123	28	1479
1.565	3	25	157	6	123	28	1479
1.566	3	25	157	7	123	28	1479
1.567	3	25	157	8	123	28	1479
1.568	3	25	157	9	123	28	1479
1.569	3	25	157	10	123	28	1479
1.57	1	3	158	1	58	6	153
1.57	1	1	158	1	6	28	1095
1.57	1	5	158	1	49	6	153
1.57	3	25	158	1	123	28	1479
1.571	1	3	158	2	58	6	153
1.571	1	1	158	2	6	28	1095
1.571	1	5	158	2	49	6	153
1.571	3	25	158	2	123	28	1479
1.572	1	3	158	3	58	6	209
1.572	1	5	158	3	49	6	209
1.572	3	25	158	3	123	28	1479
1.573	1	3	158	4	58	6	209
1.573	1	5	158	4	49	6	209
1.573	3	25	158	4	123	28	1479
1.574	1	3	158	5	58	6	209
1.574	1	5	158	5	49	6	209
1.574	3	25	158	5	123	28	1479
1.575	1	3	158	6	58	6	209
1.575	1	5	158	6	49	6	209
1.575	3	25	158	6	123	28	1479
1.576	1	3	158	7	58	6	209
1.576	1	5	158	7	49	6	209
1.576	3	25	158	7	123	28	1479
1.577	3	25	158	8	123	28	1479
1.578	1	3	158	9	58	6	209
1.578	1	5	158	9	49	6	209
1.578	3	25	158	9	123	28	1479
1.579	1	3	158	10	58	6	209
1.579	1	5	158	10	49	6	209
1.579	3	25	158	10	123	28	1479
1.58	1	3	159	1	58	6	209
1.58	1	5	159	1	49	6	209
1.58	3	25	159	1	123	28	1479
1.581	1	3	159	2	58	6	209
1.581	1	5	159	2	49	6	209
1.581	3	25	159	2	123	28	1479
1.582	1	3	159	3	58	6	209
1.582	1	5	159	3	49	6	209
1.582	3	25	159	3	123	28	1479
1.583	1	3	159	4	58	6	209
1.583	1	5	159	4	49	6	209
1.583	3	25	159	4	123	28	1479
1.584	1	3	159	5	58	6	209
1.584	1	5	159	5	49	6	209
1.584	3	25	159	5	123	28	1479
1.585	1	3	159	6	58	6	209
1.585	1	5	159	6	49	6	209
1.586	1	3	159	7	58	6	209
1.586	1	5	159	7	49	6	209
1.586	3	25	159	7	123	28	1479
1.587	1	3	159	8	58	6	209
1.587	1	5	159	8	49	6	209
1.587	3	25	159	8	123	28	1479
1.588	1	3	159	9	58	6	209
1.588	1	5	159	9	49	6	209
1.588	3	25	159	9	123	28	1479
1.589	1	3	159	10	58	6	209
1.589	1	5	159	10	49	6	209
1.589	3	25	159	10	123	28	1479
1.59	1	3	160	1	58	6	209
1.59	1	5	160	1	49	6	209
1.59	3	25	160	1	123	28	1479
1.591	1	3	160	2	58	6	209
1.591	1	5	160	2	49	6	209
1.591	3	25	160	2	123	28	1479
1.592	1	3	160	3	58	6	209
1.592	1	5	160	3	49	6	209
1.592	3	25	160	3	123	28	1479
1.593	1	3	160	4	58	6	209
1.593	1	5	160	4	49	6	209
1.593	3	25	160	4	123	28	1479
1.594	1	3	160	5	58	6	209
1.594	1	5	160	5	49	6	209
1.594	3	25	160	5	123	28	1479
1.595	1	3	160	6	58	6	209
1.595	1	5	160	6	49	6	209
1.595	3	25	160	6	123	28	1479
1.596	1	3	160	7	58	6	209
1.596	1	5	160	7	49	6	209
1.596	3	25	160	7	123	28	1479
1.597	1	3	160	8	58	6	209
1.597	1	5	160	8	49	6	209
1.597	3	25	160	8	123	28	1479
1.598	1	3	160	9	58	6	209
1.598	1	5	160	9	49	6	209
1.598	3	25	160	9	123	28	1479
1.599	1	3	160	10	58	6	209
1.599	1	5	160	10	49	6	209
1.599	3	25	160	10	123	28	1479
1.6	1	3	161	1	58	6	209
1.6	1	5	161	1	49	6	209
1.6	3	25	161	1	123	28	1479
1.601	1	3	161	2	58	6	209
1.601	1	5	161	2	49	6	209
1.601	3	25	161	2	123	28	1479
1.602	1	3	161	3	58	6	209
1.602	1	5	161	3	49	6	209
1.602	3	25	161	3	123	28	1479
1.603	1	3	161	4	58	6	209
1.603	1	5	161	4	49	6	209
1.603	3	25	161	4	123	28	1479
1.604	1	5	161	5	49	28	1479
1.605	1	5	161	6	49	28	1479
1.606	1	5	161	7	49	28	1479
1.606	3	25	161	7	123	28	1479
1.607	1	3	161	8	58	28	1479
1.607	3	25	161	8	123	28	1479
1.608	1	3	161	9	58	28	1479
1.608	3	25	161	9	123	28	1479
1.609	1	3	161	10	58	28	1479
1.609	3	25	161	10	123	28	1479
1.61	1	3	162	1	58	28	1479
1.61	3	25	162	1	123	28	1479
1.611	1	3	162	2	58	28	1479
1.611	3	25	162	2	123	28	1479
1.612	1	3	162	3	58	28	1479
1.613	1	3	162	4	58	28	1479
1.613	3	25	162	4	123	28	1479
1.614	1	3	162	5	58	28	1479
1.614	3	25	162	5	123	28	1479
1.615	1	3	162	6	58	28	1479
1.615	3	25	162	6	123	28	1479
1.616	1	3	162	7	58	28	1479
1.616	3	25	162	7	123	28	1479
1.617	1	3	162	8	58	28	1479
1.617	3	25	162	8	123	28	1479
1.618	1	3	162	9	58	28	1479
1.618	3	25	162	9	123	28	1479
1.619	1	3	162	10	58	28	1479
1.62	1	3	163	1	58	28	1479
1.62	3	25	163	1	123	28	1479
1.621	1	3	163	2	58	28	1479
1.621	2	17	163	2	21	28	2292
1.621	3	25	163	2	123	28	1479
1.622	1	3	163	3	58	28	1479
1.622	2	17	163	3	21	28	2292
1.622	3	25	163	3	123	28	1479
1.623	1	3	163	4	58	28	1479
1.623	2	17	163	4	21	28	2292
1.623	3	25	163	4	123	28	1479
1.624	1	3	163	5	58	28	1479
1.624	2	17	163	5	21	28	2292
1.624	3	25	163	5	123	28	1479
1.625	1	3	163	6	58	28	1479
1.625	2	17	163	6	21	28	2292
1.625	3	25	163	6	123	28	1479
1.626	1	3	163	7	58	28	1479
1.626	3	25	163	7	123	28	1479
1.627	1	3	163	8	58	28	1479
1.627	2	17	163	8	21	28	2292
1.627	3	25	163	8	123	28	1479
1.628	1	3	163	9	58	28	1479
1.628	2	17	163	9	21	28	2292
1.628	3	25	163	9	123	28	1479
1.629	1	3	163	10	58	28	1479
1.629	2	17	163	10	21	28	2292
1.629	3	25	163	10	123	28	1479
1.63	1	3	164	1	58	28	1479
1.63	2	17	164	1	21	28	2292
1.63	3	25	164	1	123	28	1479
1.631	1	3	164	2	58	28	1479
1.631	2	17	164	2	21	28	2292
1.631	3	25	164	2	123	28	1479
1.632	1	3	164	3	58	28	1479
1.632	3	25	164	3	123	28	1479
1.633	1	3	164	4	58	28	1479
1.633	2	17	164	4	21	28	2292
1.633	3	25	164	4	123	28	1479
1.634	1	3	164	5	58	28	1479
1.634	2	17	164	5	21	28	2292
1.634	3	25	164	5	123	28	1479
1.635	1	3	164	6	58	28	1479
1.635	2	17	164	6	21	28	2292
1.635	3	25	164	6	123	28	1479
1.636	1	3	164	7	58	28	1479
1.636	2	17	164	7	21	28	2292
1.636	3	25	164	7	123	28	1479
1.637	1	3	164	8	58	28	1479
1.637	2	17	164	8	21	28	2292
1.637	3	25	164	8	123	28	1479
1.638	1	3	164	9	58	28	1479
1.638	3	25	164	9	123	28	1479
1.639	1	3	164	10	58	28	1479
1.64	1	3	165	1	58	28	1479
1.64	2	17	165	1	21	28	2292
1.64	3	25	165	1	123	28	1479
1.641	1	3	165	2	58	28	1479
1.641	2	17	165	2	21	28	2292
1.641	3	25	165	2	123	28	1479
1.642	1	3	165	3	58	28	1479
1.642	2	17	165	3	21	28	2292
1.642	3	25	165	3	123	28	1479
1.643	1	3	165	4	58	28	1479
1.643	2	17	165	4	21	28	2292
1.643	3	25	165	4	123	28	1479
1.644	1	3	165	5	58	28	1479
1.644	2	17	165	5	21	28	2292
1.644	3	25	165	5	123	28	1479
1.645	1	3	165	6	58	28	1479
1.645	2	17	165	6	21	28	2292
1.645	3	25	165	6	123	28	1479
1.646	1	3	165	7	58	28	1479
1.646	2	17	165	7	21	28	2292
1.647	1	3	165	8	58	28	1479
1.647	2	17	165	8	21	28	2292
1.647	3	25	165	8	123	28	1479
1.648	1	3	165	9	58	28	1479
1.648	2	17	165	9	21	28	2292
1.648	3	25	165	9	123	28	1479
1.649	1	3	165	10	58	28	1479
1.649	1	5	165	10	49	6	209
1.649	2	17	165	10	21	28	2292
1.649	3	25	165	10	123	28	1479
1.65	1	3	166	1	58	28	1479
1.65	1	5	166	1	49	6	209
1.65	2	17	166	1	21	28	2292
1.65	3	25	166	1	123	28	1479
1.651	1	3	166	2	58	28	1479
1.651	1	5	166	2	49	6	209
1.651	2	17	166	2	21	28	2292
1.651	3	25	166	2	123	28	1479
1.652	1	3	166	3	58	28	1479
1.652	1	5	166	3	49	6	209
1.652	3	25	166	3	123	28	1479
1.653	1	3	166	4	58	28	1479
1.653	1	5	166	4	49	6	209
1.653	3	25	166	4	123	28	1479
1.654	1	3	166	5	58	28	1479
1.654	1	5	166	5	49	6	209
1.654	2	17	166	5	21	28	2292
1.654	3	25	166	5	123	28	1479
1.655	1	3	166	6	58	28	1479
1.655	1	5	166	6	49	6	209
1.655	2	17	166	6	21	28	2292
1.655	3	25	166	6	123	28	1479
1.656	1	3	166	7	58	28	1479
1.656	1	5	166	7	49	6	209
1.656	2	17	166	7	21	28	2292
1.656	3	25	166	7	123	28	1479
1.657	1	5	166	8	49	28	1479
1.657	2	17	166	8	21	28	2292
1.657	3	25	166	8	123	28	1479
1.658	1	3	166	9	58	6	209
1.658	1	5	166	9	49	28	1479
1.658	2	17	166	9	21	28	2292
1.658	3	25	166	9	123	28	1479
1.659	1	3	166	10	58	6	209
1.659	1	5	166	10	49	28	1479
1.659	3	25	166	10	123	28	1479
1.66	1	3	167	1	58	6	209
1.66	1	5	167	1	49	28	1479
1.661	1	3	167	2	58	6	209
1.661	1	5	167	2	49	28	1479
1.661	2	17	167	2	21	28	2292
1.661	3	25	167	2	123	28	1479
1.662	1	3	167	3	58	28	1479
1.662	2	19	167	3	62	28	2292
1.662	2	17	167	3	21	28	2292
1.662	3	25	167	3	123	28	1479
1.663	2	19	167	4	62	28	2292
1.663	2	17	167	4	21	28	2292
1.663	3	25	167	4	123	28	1479
1.664	2	19	167	5	62	28	2292
1.664	2	17	167	5	21	28	2292
1.664	3	25	167	5	123	28	1479
1.665	1	3	167	6	58	28	1095
1.665	1	1	167	6	6	2	65
1.665	2	19	167	6	62	28	2292
1.665	2	17	167	6	21	28	2292
1.665	3	25	167	6	123	28	1479
1.666	1	3	167	7	58	28	1095
1.666	1	1	167	7	6	2	65
1.666	2	19	167	7	62	28	4587
1.666	3	25	167	7	123	28	1479
1.667	1	1	167	8	6	2	87
1.668	1	1	167	9	6	2	87
1.668	2	17	167	9	21	28	2292
1.668	2	19	167	9	62	28	2292
1.668	3	25	167	9	123	28	1479
1.669	1	1	167	10	6	2	87
1.669	2	17	167	10	21	28	2292
1.669	2	19	167	10	62	28	2292
1.669	3	25	167	10	123	28	1479
1.67	1	1	168	1	6	2	87
1.67	2	17	168	1	21	28	2292
1.67	2	19	168	1	62	28	2292
1.67	3	25	168	1	123	28	1479
1.671	1	1	168	2	6	2	87
1.671	2	17	168	2	21	28	2292
1.671	2	19	168	2	62	28	2292
1.671	3	25	168	2	123	28	1479
1.672	1	1	168	3	6	2	87
1.672	2	17	168	3	21	28	2292
1.672	2	19	168	3	62	28	2292
1.672	3	25	168	3	123	28	1479
1.673	1	1	168	4	6	2	87
1.673	2	19	168	4	62	28	4587
1.673	3	25	168	4	123	28	1479
1.674	1	1	168	5	6	28	1479
1.674	2	17	168	5	21	28	2292
1.674	2	19	168	5	62	28	2292
1.674	3	25	168	5	123	28	1479
1.675	2	17	168	6	21	28	2292
1.675	2	19	168	6	62	28	2292
1.675	3	25	168	6	123	28	1479
1.676	1	1	168	7	6	2	87
1.676	2	17	168	7	21	28	2292
1.676	3	25	168	7	123	28	1479
1.677	1	1	168	8	6	28	1479
1.677	3	25	168	8	123	28	1479
1.678	1	1	168	9	6	28	1479
1.678	3	25	168	9	123	28	1479
1.679	1	1	168	10	6	28	1479
1.679	3	25	168	10	123	28	1479
1.68	1	1	169	1	6	28	1479
1.681	1	1	169	2	6	28	1479
1.681	3	25	169	2	123	28	1479
1.682	3	25	169	3	123	28	1479
1.683	3	25	169	4	123	28	1479
1.684	3	25	169	5	123	28	1479
1.685	3	25	169	6	123	28	1479
1.686	3	25	169	7	123	28	1479
1.687	3	25	169	8	123	28	1479
1.688	3	25	169	9	123	28	1479
1.689	3	25	169	10	123	28	1479
1.69	3	25	170	1	123	28	1479
1.691	3	25	170	2	123	28	1479
1.692	3	25	170	3	123	28	1479
1.693	3	25	170	4	123	28	1479
1.694	3	25	170	5	123	28	1479
1.695	3	25	170	6	123	28	1479
1.696	3	25	170	7	123	28	1479
1.697	3	25	170	8	123	28	1479
1.698	3	25	170	9	123	28	1479
1.699	3	25	170	10	123	28	1479
1.7	3	25	171	1	123	28	1479
1.701	3	25	171	2	123	28	1479
1.702	3	25	171	3	123	28	1479
1.703	3	25	171	4	123	28	1479
1.704	3	25	171	5	123	28	1479
1.705	3	25	171	6	123	28	1479
1.706	3	25	171	7	123	28	1479
1.707	3	25	171	8	123	28	1479
1.709	3	25	171	10	123	28	1479
1.71	3	25	172	1	123	28	1479
1.711	3	25	172	2	123	28	1479
1.712	3	25	172	3	123	28	1479
1.713	3	25	172	4	123	28	1479
1.714	3	25	172	5	123	28	1479
1.715	3	25	172	6	123	28	1479
1.716	3	25	172	7	123	28	1479
1.717	3	25	172	8	123	28	1479
1.718	3	25	172	9	123	28	1479
1.719	3	25	172	10	123	28	1479
1.72	3	25	173	1	123	28	1479
1.721	3	25	173	2	123	28	1479
1.722	3	25	173	3	123	28	1479
1.723	3	25	173	4	123	28	1479
1.724	3	25	173	5	123	28	1479
1.725	3	25	173	6	123	28	1479
1.726	3	25	173	7	123	28	1479
1.727	3	25	173	8	123	28	1479
1.728	3	25	173	9	123	28	1479
1.729	3	25	173	10	123	28	1479
1.73	3	25	174	1	123	28	1479
1.731	3	25	174	2	123	28	1479
1.732	3	25	174	3	123	28	1479
1.733	3	25	174	4	123	28	1479
1.734	3	25	174	5	123	28	1479
1.735	3	25	174	6	123	28	1479
1.736	3	25	174	7	123	28	1479
1.737	3	25	174	8	123	28	1479
1.738	3	25	174	9	123	28	1479
1.739	3	25	174	10	123	28	1479
1.74	3	25	175	1	123	28	1479
1.741	3	25	175	2	123	28	1479
1.742	3	25	175	3	123	28	1479
1.743	3	25	175	4	123	28	1479
1.744	3	25	175	5	123	28	1479
1.745	3	25	175	6	123	28	1479
1.746	3	25	175	7	123	28	1479
1.747	3	25	175	8	123	28	1479
1.748	3	25	175	9	123	28	1479
1.749	3	25	175	10	123	28	1479
1.75	3	25	176	1	123	28	1479
1.751	3	25	176	2	123	28	1479
1.752	3	25	176	3	123	28	1479
1.753	3	25	176	4	123	28	1479
1.754	3	25	176	5	123	28	1479
1.755	3	25	176	6	123	28	1479
1.756	3	25	176	7	123	28	1479
1.757	3	25	176	8	123	28	1479
1.758	3	25	176	9	123	28	1479
1.759	1	3	176	10	58	28	1095
1.759	1	1	176	10	6	2	65
1.759	3	25	176	10	123	28	1479
1.76	1	3	177	1	58	28	1095
1.76	1	1	177	1	6	2	65
1.76	3	25	177	1	123	28	1479
1.761	1	1	177	2	6	28	1479
1.761	3	25	177	2	123	28	1479
1.762	3	25	177	3	123	28	1479
1.763	3	25	177	4	123	28	1479
1.764	3	25	177	5	123	28	1479
1.765	3	25	177	6	123	28	1479
1.766	3	25	177	7	123	28	1479
1.767	3	25	177	8	123	28	1479
1.768	1	1	177	9	6	28	1479
1.768	3	25	177	9	123	28	1479
1.769	3	25	177	10	123	28	1479
1.77	3	25	178	1	123	28	1479
1.771	3	25	178	2	123	28	1479
1.772	3	25	178	3	123	28	1479
1.773	3	25	178	4	123	28	1479
1.774	3	25	178	5	123	28	1479
1.775	3	25	178	6	123	28	1479
1.776	3	25	178	7	123	28	1479
1.777	3	25	178	8	123	28	1479
1.778	3	25	178	9	123	28	1479
1.779	3	25	178	10	123	28	1479
1.78	3	25	179	1	123	28	1479
1.781	2	17	179	2	21	28	2292
1.781	3	25	179	2	123	28	1479
1.782	2	17	179	3	21	28	2292
1.782	3	25	179	3	123	28	1479
1.783	2	17	179	4	21	28	2292
1.783	3	25	179	4	123	28	1479
1.784	2	17	179	5	21	28	2292
1.784	3	25	179	5	123	28	1479
1.785	2	17	179	6	21	28	2292
1.785	3	25	179	6	123	28	1479
1.786	2	17	179	7	21	28	2292
1.786	3	25	179	7	123	28	1479
1.787	2	17	179	8	21	28	2292
1.787	3	25	179	8	123	28	1479
1.788	2	17	179	9	21	28	2292
1.788	3	25	179	9	123	28	1479
1.789	3	25	179	10	123	28	1479
1.79	2	17	180	1	21	28	2292
1.79	3	25	180	1	123	28	1479
1.791	2	17	180	2	21	28	2292
1.791	3	25	180	2	123	28	1479
1.792	2	17	180	3	21	28	2292
1.792	3	25	180	3	123	28	1479
1.793	2	17	180	4	21	28	2292
1.793	3	25	180	4	123	28	1479
1.794	2	17	180	5	21	28	2292
1.794	3	25	180	5	123	28	1479
1.795	2	17	180	6	21	28	2292
1.795	3	25	180	6	123	28	1479
1.796	2	17	180	7	21	28	2292
1.796	3	25	180	7	123	28	1479
1.797	2	17	180	8	21	28	2292
1.797	3	25	180	8	123	28	1479
1.798	2	17	180	9	21	28	2292
1.798	3	25	180	9	123	28	1479
1.799	2	17	180	10	21	28	2292
1.799	3	25	180	10	123	28	1479
1.8	2	17	181	1	21	28	2292
1.8	3	25	181	1	123	28	1479
1.801	3	25	181	2	123	28	1479
1.802	3	25	181	3	123	28	1479
1.803	3	25	181	4	123	28	1479
1.804	2	17	181	5	21	28	2292
1.804	3	25	181	5	123	28	1479
1.805	2	17	181	6	21	28	2292
1.805	3	25	181	6	123	28	1479
1.806	2	17	181	7	21	28	2292
1.806	3	25	181	7	123	28	1479
1.807	2	17	181	8	21	28	2292
1.808	2	17	181	9	21	28	2292
1.809	1	5	181	10	49	6	325
1.81	1	5	182	1	49	6	325
1.811	1	5	182	2	49	6	325
1.811	2	17	182	2	21	28	2292
1.811	3	25	182	2	123	28	1479
1.812	1	5	182	3	49	6	325
1.812	2	17	182	3	21	28	2292
1.812	3	25	182	3	123	28	1479
1.813	1	5	182	4	49	6	325
1.813	2	17	182	4	21	28	2292
1.813	3	25	182	4	123	28	1479
1.814	1	5	182	5	49	6	325
1.814	2	17	182	5	21	28	2292
1.814	3	25	182	5	123	28	1479
1.815	1	5	182	6	49	6	325
1.815	2	17	182	6	21	28	2292
1.815	3	25	182	6	123	28	1479
1.816	1	5	182	7	49	6	325
1.816	2	17	182	7	21	28	2292
1.816	3	25	182	7	123	28	1479
1.817	1	5	182	8	49	6	325
1.817	2	17	182	8	21	28	2292
1.817	3	25	182	8	123	28	1479
1.818	1	5	182	9	49	6	325
1.818	2	17	182	9	21	28	2292
1.818	3	25	182	9	123	28	1479
1.819	1	5	182	10	49	6	325
1.819	2	17	182	10	21	28	2292
1.819	3	25	182	10	123	28	1479
1.82	1	5	183	1	49	6	325
1.82	2	17	183	1	21	28	2292
1.82	3	25	183	1	123	28	1479
1.821	1	5	183	2	49	6	325
1.821	2	17	183	2	21	28	2292
1.822	1	5	183	3	49	6	325
1.822	2	19	183	3	62	28	4587
1.823	1	5	183	4	49	6	325
1.823	2	19	183	4	62	28	4587
1.824	1	5	183	5	49	6	325
1.824	2	19	183	5	62	28	4587
