% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
8407	2	12	73	0	0	165	0	1
8407	3	27	65	0	0	165	0	1
8407	4	37	42	0	0	165	0	1
8407	5	50	45	0	0	165	0	1
8407	6	54	55	0	0	165	0	1
8407	7	65	4	0	6	621	0	1
8408	1	10	15	0	0	165	0	1
8408	2	15	99	0	0	165	0	1
8408	3	29	85	0	0	165	0	1
8408	4	39	74	0	0	165	0	1
8408	5	47	49	0	0	165	0	1
8408	6	51	81	0	0	165	0	1
8408	7	66	11	0	4	437	0	1
8409	1	3	58	0	0	165	0	1
8409	2	14	108	0	0	165	0	1
8409	3	24	94	0	0	165	0	1
8409	4	34	89	0	0	165	0	1
8409	5	46	56	0	0	165	0	1
8409	6	57	1	0	0	165	0	1
8409	7	64	8	0	18	1980	0	1
8410	1	9	23	0	0	165	0	1
8410	2	13	116	0	0	165	0	1
8410	3	26	102	0	0	165	0	1
8410	4	31	93	0	0	165	0	1
8410	5	41	58	0	0	165	0	1
8410	6	58	2	0	0	165	0	1
8410	7	69	1	0	16	1836	0	1
8411	1	5	49	0	0	165	0	1
8411	2	16	44	0	0	165	0	1
8411	3	25	123	0	0	165	0	1
8411	4	32	110	0	0	165	0	1
8411	5	42	12	0	0	165	1	0
8411	6	59	3	0	0	165	0	1
8411	7	67	12	0	4	437	0	1
8412	1	4	3	0	0	165	0	1
8412	2	11	34	0	0	165	0	1
8412	3	22	160	0	0	165	0	1
8412	4	36	121	0	0	165	0	1
8412	5	49	67	0	0	165	0	1
8412	6	60	8	0	0	165	0	1
8412	7	63	3	0	14	1527	0	1
8413	1	2	19	0	0	165	0	1
8413	2	12	73	0	0	165	0	1
8413	3	28	219	0	0	165	0	1
8413	4	33	126	0	0	165	0	1
8413	5	48	77	0	0	165	0	1
8413	6	53	12	0	0	165	0	1
8413	7	62	6	0	6	621	0	1
8414	1	1	6	0	0	165	0	1
8414	2	15	99	0	0	165	0	1
8414	3	23	23	0	0	165	0	1
8414	4	35	145	0	0	165	0	1
8414	5	44	105	0	0	165	0	1
8414	6	52	30	0	0	165	0	1
8414	7	70	2	0	12	1191	0	1
8415	1	8	7	0	0	165	0	1
8415	2	14	108	0	0	165	0	1
8415	3	30	59	0	0	165	0	1
8415	4	39	74	0	0	165	1	0
8415	5	42	12	0	0	165	0	1
8415	6	55	40	0	0	165	0	1
8415	7	68	5	0	4	437	0	1
8416	1	7	8	0	0	165	0	1
8416	2	13	116	0	0	165	0	1
8416	3	27	65	0	0	165	0	1
8416	4	40	33	0	0	165	0	1
8416	5	43	23	0	0	165	0	1
8416	6	56	54	0	0	165	0	1
8416	7	61	7	0	10	935	0	1
8417	1	6	59	0	0	165	0	1
8417	2	16	44	0	0	165	0	1
8417	3	29	85	0	0	165	0	1
8417	4	38	37	0	0	165	0	1
8417	5	45	33	0	0	165	0	1
8417	6	54	55	0	0	165	0	1
8417	7	66	11	0	4	437	0	1
8418	1	10	15	0	0	165	0	1
8418	2	11	34	0	0	165	0	1
8418	3	24	94	0	0	165	0	1
8418	4	37	42	0	0	165	0	1
8418	5	50	45	0	0	165	0	1
8418	6	59	3	0	0	165	1	0
8418	7	64	8	0	18	1980	0	1
8419	1	3	58	0	0	165	0	1
8419	2	12	73	0	0	165	0	1
8419	3	26	102	0	0	165	0	1
8419	4	39	74	0	0	165	0	1
8419	5	47	49	0	0	165	0	1
8419	6	51	81	0	0	165	0	1
8419	7	69	1	0	16	1836	0	1
8420	1	9	23	0	0	165	0	1
8420	2	15	99	0	0	165	0	1
8420	3	25	123	0	0	165	0	1
8420	4	34	89	0	0	165	0	1
8420	5	46	56	0	0	165	0	1
8420	6	57	1	0	0	165	0	1
8420	7	65	4	0	6	621	0	1
8421	1	5	49	0	0	165	0	1
8421	2	14	108	0	0	165	0	1
8421	3	22	160	0	0	165	0	1
8421	4	31	93	0	0	165	0	1
8421	5	41	58	0	0	165	0	1
8421	6	52	30	0	0	165	1	0
8421	7	67	12	0	4	437	0	1
8422	1	4	3	0	0	165	0	1
8422	2	13	116	0	0	165	0	1
8422	3	28	219	0	0	165	0	1
8422	4	32	110	0	0	165	0	1
8422	5	49	67	0	0	165	0	1
8422	6	58	2	0	0	165	0	1
8422	7	63	3	0	14	1527	0	1
8423	1	2	19	0	0	165	0	1
8423	2	13	116	0	0	165	1	0
8423	3	23	23	0	0	165	0	1
8423	4	36	121	0	0	165	0	1
8423	5	48	77	0	0	165	0	1
8423	6	59	3	0	0	165	0	1
8423	7	70	2	0	12	1191	0	1
8424	1	1	6	0	0	165	0	1
8424	2	16	44	0	0	165	1	0
8424	3	30	59	0	0	165	0	1
8424	4	33	126	0	0	165	0	1
8424	5	44	105	0	0	165	0	1
8424	6	60	8	0	0	165	0	1
8424	7	62	6	0	6	621	0	1
8425	1	8	7	0	0	165	0	1
8425	2	16	44	0	0	165	0	1
8425	3	24	94	0	0	165	1	0
8425	4	35	145	0	0	165	0	1
8425	5	42	12	0	0	165	0	1
8425	6	53	12	0	0	165	0	1
8425	7	68	5	0	4	437	0	1
8426	1	7	8	0	0	165	0	1
8426	2	11	34	0	0	165	0	1
8426	3	26	102	0	0	165	1	0
8426	4	40	33	0	0	165	0	1
8426	5	43	23	0	0	165	0	1
8426	6	52	30	0	0	165	0	1
8426	7	61	7	0	10	935	0	1
8427	1	9	23	0	0	165	1	0
8427	2	12	73	0	0	165	0	1
8427	3	27	65	0	0	165	0	1
8427	4	38	37	0	0	165	0	1
8427	5	45	33	0	0	165	0	1
8427	6	55	40	0	0	165	0	1
8427	7	66	11	0	4	437	0	1
8428	1	6	59	0	0	165	0	1
8428	2	15	99	0	0	165	0	1
8428	3	29	85	0	0	165	0	1
8428	4	31	93	0	0	165	1	0
8428	5	50	45	0	0	165	0	1
8428	6	56	54	0	0	165	0	1
8428	7	64	8	0	18	1980	0	1
8429	1	10	15	0	0	165	0	1
8429	2	14	108	0	0	165	0	1
8429	3	24	94	0	0	165	0	1
8429	4	37	42	0	0	165	0	1
8429	5	47	49	0	0	165	0	1
8429	6	58	2	0	0	165	1	0
8429	7	69	1	0	16	1836	0	1
8430	1	2	19	0	0	165	1	0
8430	2	13	116	0	0	165	0	1
8430	3	26	102	0	0	165	0	1
8430	4	39	74	0	0	165	0	1
8430	5	46	56	0	0	165	0	1
8430	6	54	55	0	0	165	0	1
8430	7	65	4	0	6	621	0	1
8431	1	3	58	0	0	165	0	1
8431	2	16	44	0	0	165	0	1
8431	3	30	59	0	0	165	1	0
8431	4	33	126	0	0	165	1	0
8431	5	41	58	0	0	165	0	1
8431	6	60	8	0	0	165	1	0
8431	7	67	12	0	4	437	0	1
8432	1	9	23	0	0	165	0	1
8432	2	11	34	0	0	165	0	1
8432	3	25	123	0	0	165	0	1
8432	4	35	145	0	0	165	1	0
8432	5	49	67	0	0	165	0	1
8432	6	51	81	0	0	165	0	1
8432	7	63	3	0	14	1527	0	1
8433	1	5	49	0	0	165	0	1
8433	2	12	73	0	0	165	0	1
8433	3	22	160	0	0	165	0	1
8433	4	34	89	0	0	165	0	1
8433	5	48	77	0	0	165	0	1
8433	6	57	1	0	0	165	0	1
8433	7	70	2	0	12	1191	0	1
8434	1	4	3	0	0	165	0	1
8434	2	15	99	0	0	165	0	1
8434	3	27	65	0	0	165	1	0
8434	4	31	93	0	0	165	0	1
8434	5	44	105	0	0	165	0	1
8434	6	55	40	0	0	165	1	0
8434	7	68	5	0	4	437	0	1
8435	1	2	19	0	0	165	0	1
8435	2	14	108	0	0	165	0	1
8435	3	28	219	0	0	165	0	1
8435	4	32	110	0	0	165	0	1
8435	5	42	12	0	0	165	0	1
8435	6	58	2	0	0	165	0	1
8435	7	61	7	0	10	935	0	1
8436	1	1	6	0	0	165	0	1
8436	2	13	116	0	0	165	0	1
8436	3	23	23	0	0	165	0	1
8436	4	36	121	0	0	165	0	1
8436	5	43	23	0	0	165	0	1
8436	6	59	3	0	0	165	0	1
8436	7	62	6	0	6	621	0	1
8437	1	8	7	0	0	165	0	1
8437	2	16	44	0	0	165	0	1
8437	3	30	59	0	0	165	0	1
8437	4	33	126	0	0	165	0	1
8437	5	45	33	0	0	165	0	1
8437	6	60	8	0	0	165	0	1
8437	7	64	8	0	18	1980	0	1
8438	1	7	8	0	0	165	0	1
8438	2	11	34	0	0	165	0	1
8438	3	27	65	0	0	165	0	1
8438	4	35	145	0	0	165	0	1
8438	5	50	45	0	0	165	0	1
8438	6	53	12	0	0	165	0	1
8438	7	66	11	0	4	437	0	1
8439	1	9	23	0	0	165	1	0
8439	2	12	73	0	0	165	0	1
8439	3	29	85	0	0	165	0	1
8439	4	40	33	0	0	165	0	1
8439	5	47	49	0	0	165	0	1
8439	6	52	30	0	0	165	0	1
8439	7	69	1	0	16	1836	0	1
8440	1	6	59	0	0	165	0	1
8440	2	15	99	0	0	165	0	1
8440	3	24	94	0	0	165	0	1
8440	4	38	37	0	0	165	0	1
8440	5	48	77	0	0	165	1	0
8440	6	55	40	0	0	165	0	1
8440	7	67	12	0	4	437	0	1
8441	1	10	15	0	0	165	0	1
8441	2	14	108	0	0	165	0	1
8441	3	26	102	0	0	165	0	1
8441	4	37	42	0	0	165	0	1
8441	5	46	56	0	0	165	0	1
8441	6	56	54	0	0	165	0	1
8441	7	65	4	0	6	621	0	1
8442	1	2	19	0	0	165	1	0
8442	2	13	116	0	0	165	0	1
8442	3	25	123	0	0	165	0	1
8442	4	39	74	0	0	165	0	1
8442	5	41	58	0	0	165	0	1
8442	6	54	55	0	0	165	0	1
8442	7	63	3	0	14	1527	0	1
8443	1	3	58	0	0	165	0	1
8443	2	16	44	0	0	165	0	1
8443	3	22	160	0	0	165	0	1
8443	4	34	89	0	0	165	0	1
8443	5	49	67	0	0	165	0	1
8443	6	51	81	0	0	165	0	1
8443	7	70	2	0	12	1191	0	1
8444	1	9	23	0	0	165	0	1
8444	2	11	34	0	0	165	0	1
8444	3	28	219	0	0	165	0	1
8444	4	31	93	0	0	165	0	1
8444	5	48	77	0	0	165	0	1
8444	6	57	1	0	0	165	0	1
8444	7	68	5	0	4	437	0	1
8445	1	5	49	0	0	165	0	1
8445	2	12	73	0	0	165	0	1
8445	3	27	65	0	0	165	1	0
8445	4	32	110	0	0	165	0	1
8445	5	44	105	0	0	165	0	1
8445	6	58	2	0	0	165	0	1
8445	7	61	7	0	10	935	0	1
8446	1	4	3	0	0	165	0	1
8446	2	15	99	0	0	165	0	1
8446	3	23	23	0	0	165	0	1
8446	4	36	121	0	0	165	0	1
8446	5	47	49	0	0	165	1	0
8446	6	59	3	0	0	165	0	1
8446	7	64	8	0	18	1980	0	1
8447	1	2	19	0	0	165	0	1
8447	2	14	108	0	0	165	0	1
8447	3	30	59	0	0	165	0	1
8447	4	38	37	0	0	165	1	0
8447	5	42	12	0	0	165	0	1
8447	6	60	8	0	0	165	0	1
8447	7	62	6	0	6	621	0	1
8448	1	10	15	0	0	165	1	0
8448	2	13	116	0	0	165	0	1
8448	3	27	65	0	0	165	0	1
8448	4	33	126	0	0	165	0	1
8448	5	43	23	0	0	165	0	1
8448	6	53	12	0	0	165	0	1
8448	7	66	11	0	4	437	0	1
8449	1	1	6	0	0	165	0	1
8449	2	16	44	0	0	165	0	1
8449	3	29	85	0	0	165	0	1
8449	4	35	145	0	0	165	0	1
8449	5	45	33	0	0	165	0	1
8449	6	52	30	0	0	165	0	1
8449	7	69	1	0	16	1836	0	1
8450	1	8	7	0	0	165	0	1
8450	2	11	34	0	0	165	0	1
8450	3	24	94	0	0	165	0	1
8450	4	34	89	0	0	165	1	0
8450	5	49	67	0	0	165	1	0
8450	6	55	40	0	0	165	0	1
8450	7	67	12	0	4	437	0	1
8451	1	7	8	0	0	165	0	1
8451	2	12	73	0	0	165	0	1
8451	3	26	102	0	0	165	0	1
8451	4	40	33	0	0	165	0	1
8451	5	50	45	0	0	165	0	1
8451	6	56	54	0	0	165	0	1
8451	7	63	3	0	14	1527	0	1
8452	1	5	49	0	0	165	1	0
8452	2	15	99	0	0	165	0	1
8452	3	25	123	0	0	165	0	1
8452	4	38	37	0	0	165	0	1
8452	5	47	49	0	0	165	0	1
8452	6	54	55	0	0	165	0	1
8452	7	70	2	0	12	1191	0	1
8453	1	6	59	0	0	165	0	1
8453	2	14	108	0	0	165	0	1
8453	3	22	160	0	0	165	0	1
8453	4	37	42	0	0	165	0	1
8453	5	46	56	0	0	165	0	1
8453	6	51	81	0	0	165	0	1
8453	7	65	4	0	6	621	0	1
8454	1	10	15	0	0	165	0	1
8454	2	13	116	0	0	165	0	1
8454	3	30	59	0	0	165	1	0
8454	4	39	74	0	0	165	0	1
8454	5	41	58	0	0	165	0	1
8454	6	57	1	0	0	165	0	1
8454	7	68	5	0	4	437	0	1
8455	1	3	58	0	0	165	0	1
8455	2	16	44	0	0	165	0	1
8455	3	28	219	0	0	165	0	1
8455	4	34	89	0	0	165	0	1
8455	5	49	67	0	0	165	0	1
8455	6	53	12	0	0	165	1	0
8455	7	61	7	0	10	935	0	1
8456	1	9	23	0	0	165	0	1
8456	2	11	34	0	0	165	0	1
8456	3	29	85	0	0	165	1	0
8456	4	31	93	0	0	165	0	1
8456	5	48	77	0	0	165	0	1
8456	6	58	2	0	0	165	0	1
8456	7	64	8	0	18	1980	0	1
8457	1	5	49	0	0	165	0	1
8457	2	12	73	0	0	165	0	1
8457	3	23	23	0	0	165	0	1
8457	4	32	110	0	0	165	0	1
8457	5	44	105	0	0	165	0	1
8457	6	59	3	0	0	165	0	1
8457	7	69	1	0	16	1836	0	1
8458	1	7	8	0	0	165	1	0
8458	2	15	99	0	0	165	0	1
8458	3	30	59	0	0	165	0	1
8458	4	36	121	0	0	165	0	1
8458	5	42	12	0	0	165	0	1
8458	6	60	8	0	0	165	0	1
8458	7	66	11	0	4	437	0	1
8459	1	4	3	0	0	165	0	1
8459	2	14	108	0	0	165	0	1
8459	3	27	65	0	0	165	0	1
8459	4	33	126	0	0	165	0	1
8459	5	43	23	0	0	165	0	1
8459	6	53	12	0	0	165	0	1
8459	7	62	6	0	6	621	0	1
8460	1	2	19	0	0	165	0	1
8460	2	13	116	0	0	165	0	1
8460	3	29	85	0	0	165	0	1
8460	4	35	145	0	0	165	0	1
8460	5	45	33	0	0	165	0	1
8460	6	52	30	0	0	165	0	1
8460	7	67	12	0	4	437	0	1
8461	1	1	6	0	0	165	0	1
8461	2	16	44	0	0	165	0	1
8461	3	24	94	0	0	165	0	1
8461	4	40	33	0	0	165	0	1
8461	5	50	45	0	0	165	0	1
8461	6	57	1	0	0	165	1	0
8461	7	63	3	0	14	1527	0	1
8462	1	8	7	0	0	165	0	1
8462	2	11	34	0	0	165	0	1
8462	3	26	102	0	0	165	0	1
8462	4	38	37	0	0	165	0	1
8462	5	47	49	0	0	165	0	1
8462	6	55	40	0	0	165	0	1
8462	7	70	2	0	12	1191	0	1
8463	1	9	23	0	0	165	1	0
8463	2	12	73	0	0	165	0	1
8463	3	25	123	0	0	165	0	1
8463	4	37	42	0	0	165	0	1
8463	5	46	56	0	0	165	0	1
8463	6	58	2	0	0	165	1	0
8463	7	68	5	0	4	437	0	1
8464	1	7	8	0	0	165	0	1
8464	2	15	99	0	0	165	0	1
8464	3	23	23	0	0	165	1	0
8464	4	39	74	0	0	165	0	1
8464	5	44	105	0	0	165	1	0
8464	6	56	54	0	0	165	0	1
8464	7	65	4	0	6	621	0	1
8465	1	6	59	0	0	165	0	1
8465	2	14	108	0	0	165	0	1
8465	3	22	160	0	0	165	0	1
8465	4	34	89	0	0	165	0	1
8465	5	41	58	0	0	165	0	1
8465	6	54	55	0	0	165	0	1
8465	7	61	7	0	10	935	0	1
8466	1	10	15	0	0	165	0	1
8466	2	13	116	0	0	165	0	1
8466	3	28	219	0	0	165	0	1
8466	4	31	93	0	0	165	0	1
8466	5	49	67	0	0	165	0	1
8466	6	51	81	0	0	165	0	1
8466	7	64	8	0	18	1980	0	1
8467	1	3	58	0	0	165	0	1
8467	2	16	44	0	0	165	0	1
8467	3	29	85	0	0	165	1	0
8467	4	32	110	0	0	165	0	1
8467	5	48	77	0	0	165	0	1
8467	6	57	1	0	0	165	0	1
8467	7	69	1	0	16	1836	0	1
8468	1	9	23	0	0	165	0	1
8468	2	11	34	0	0	165	0	1
8468	3	24	94	0	0	165	1	0
8468	4	36	121	0	0	165	0	1
8468	5	44	105	0	0	165	0	1
8468	6	58	2	0	0	165	0	1
8468	7	66	11	0	4	437	0	1
8469	1	5	49	0	0	165	0	1
8469	2	11	34	0	0	165	1	0
8469	3	23	23	0	0	165	0	1
8469	4	33	126	0	0	165	0	1
8469	5	42	12	0	0	165	0	1
8469	6	59	3	0	0	165	0	1
8469	7	62	6	0	6	621	0	1
8470	1	4	3	0	0	165	0	1
8470	2	12	73	0	0	165	0	1
8470	3	30	59	0	0	165	0	1
8470	4	35	145	0	0	165	0	1
8470	5	43	23	0	0	165	0	1
8470	6	60	8	0	0	165	0	1
8470	7	67	12	0	4	437	0	1
8471	1	7	8	0	0	165	1	0
8471	2	15	99	0	0	165	0	1
8471	3	27	65	0	0	165	0	1
8471	4	40	33	0	0	165	0	1
8471	5	45	33	0	0	165	0	1
8471	6	56	54	0	0	165	1	0
8471	7	63	3	0	14	1527	0	1
8472	1	2	19	0	0	165	0	1
8472	2	14	108	0	0	165	0	1
8472	3	29	85	0	0	165	0	1
8472	4	38	37	0	0	165	0	1
8472	5	50	45	0	0	165	0	1
8472	6	53	12	0	0	165	0	1
8472	7	70	2	0	12	1191	0	1
8473	1	1	6	0	0	165	0	1
8473	2	13	116	0	0	165	0	1
8473	3	24	94	0	0	165	0	1
8473	4	37	42	0	0	165	0	1
8473	5	47	49	0	0	165	0	1
8473	6	52	30	0	0	165	0	1
8473	7	68	5	0	4	437	0	1
8474	1	8	7	0	0	165	0	1
8474	2	16	44	0	0	165	0	1
8474	3	26	102	0	0	165	0	1
8474	4	39	74	0	0	165	0	1
8474	5	46	56	0	0	165	0	1
8474	6	55	40	0	0	165	0	1
8474	7	61	7	0	10	935	0	1
8475	1	7	8	0	0	165	0	1
8475	2	11	34	0	0	165	0	1
8475	3	25	123	0	0	165	0	1
8475	4	34	89	0	0	165	0	1
8475	5	41	58	0	0	165	0	1
8475	6	56	54	0	0	165	0	1
8475	7	65	4	0	6	621	0	1
8476	1	6	59	0	0	165	0	1
8476	2	12	73	0	0	165	0	1
8476	3	22	160	0	0	165	0	1
8476	4	31	93	0	0	165	0	1
8476	5	49	67	0	0	165	0	1
8476	6	59	3	0	0	165	1	0
8476	7	64	8	0	18	1980	0	1
8477	1	10	15	0	0	165	0	1
8477	2	15	99	0	0	165	0	1
8477	3	28	219	0	0	165	0	1
8477	4	32	110	0	0	165	0	1
8477	5	48	77	0	0	165	0	1
8477	6	54	55	0	0	165	0	1
8477	7	69	1	0	16	1836	0	1
8478	1	3	58	0	0	165	0	1
8478	2	14	108	0	0	165	0	1
8478	3	23	23	0	0	165	0	1
8478	4	36	121	0	0	165	0	1
8478	5	44	105	0	0	165	0	1
8478	6	51	81	0	0	165	0	1
8478	7	66	11	0	4	437	0	1
8479	1	2	19	0	0	165	1	0
8479	2	13	116	0	0	165	0	1
8479	3	30	59	0	0	165	0	1
8479	4	33	126	0	0	165	0	1
8479	5	42	12	0	0	165	0	1
8479	6	57	1	0	0	165	0	1
8479	7	67	12	0	4	437	0	1
8480	1	9	23	0	0	165	0	1
8480	2	16	44	0	0	165	0	1
8480	3	27	65	0	0	165	0	1
8480	4	37	42	0	0	165	1	0
8480	5	43	23	0	0	165	0	1
8480	6	58	2	0	0	165	0	1
8480	7	63	3	0	14	1527	0	1
8481	1	5	49	0	0	165	0	1
8481	2	11	34	0	0	165	0	1
8481	3	29	85	0	0	165	0	1
8481	4	35	145	0	0	165	0	1
8481	5	45	33	0	0	165	0	1
8481	6	59	3	0	0	165	0	1
8481	7	70	2	0	12	1191	0	1
8482	1	4	3	0	0	165	0	1
8482	2	12	73	0	0	165	0	1
8482	3	25	123	0	0	165	1	0
8482	4	40	33	0	0	165	0	1
8482	5	50	45	0	0	165	0	1
8482	6	60	8	0	0	165	0	1
8482	7	62	6	0	6	621	0	1
8483	1	2	19	0	0	165	0	1
8483	2	15	99	0	0	165	0	1
8483	3	24	94	0	0	165	0	1
8483	4	38	37	0	0	165	0	1
8483	5	47	49	0	0	165	0	1
8483	6	53	12	0	0	165	0	1
8483	7	68	5	0	4	437	0	1
8484	1	1	6	0	0	165	0	1
8484	2	14	108	0	0	165	0	1
8484	3	26	102	0	0	165	0	1
8484	4	32	110	0	0	165	1	0
8484	5	46	56	0	0	165	0	1
8484	6	52	30	0	0	165	0	1
8484	7	61	7	0	10	935	0	1
8485	1	8	7	0	0	165	0	1
8485	2	13	116	0	0	165	0	1
8485	3	25	123	0	0	165	0	1
8485	4	37	42	0	0	165	0	1
8485	5	41	58	0	0	165	0	1
8485	6	55	40	0	0	165	0	1
8485	7	64	8	0	18	1980	0	1
8486	1	7	8	0	0	165	0	1
8486	2	16	44	0	0	165	0	1
8486	3	22	160	0	0	165	0	1
8486	4	39	74	0	0	165	0	1
8486	5	49	67	0	0	165	0	1
8486	6	56	54	0	0	165	0	1
8486	7	69	1	0	16	1836	0	1
8487	1	6	59	0	0	165	0	1
8487	2	11	34	0	0	165	0	1
8487	3	28	219	0	0	165	0	1
8487	4	34	89	0	0	165	0	1
8487	5	48	77	0	0	165	0	1
8487	6	54	55	0	0	165	0	1
8487	7	65	4	0	6	621	0	1
8488	1	10	15	0	0	165	0	1
8488	2	12	73	0	0	165	0	1
8488	3	23	23	0	0	165	0	1
8488	4	31	93	0	0	165	0	1
8488	5	44	105	0	0	165	0	1
8488	6	51	81	0	0	165	0	1
8488	7	66	11	0	4	437	0	1
8489	1	3	58	0	0	165	0	1
8489	2	15	99	0	0	165	0	1
8489	3	30	59	0	0	165	0	1
8489	4	32	110	0	0	165	0	1
8489	5	42	12	0	0	165	0	1
8489	6	57	1	0	0	165	0	1
8489	7	63	3	0	14	1527	0	1
8490	1	9	23	0	0	165	0	1
8490	2	14	108	0	0	165	0	1
8490	3	27	65	0	0	165	0	1
8490	4	36	121	0	0	165	0	1
8490	5	43	23	0	0	165	0	1
8490	6	58	2	0	0	165	0	1
8490	7	67	12	0	4	437	0	1
8491	1	5	49	0	0	165	0	1
8491	2	13	116	0	0	165	0	1
8491	3	26	102	0	0	165	1	0
8491	4	33	126	0	0	165	0	1
8491	5	45	33	0	0	165	0	1
8491	6	59	3	0	0	165	0	1
8491	7	70	2	0	12	1191	0	1
8492	1	4	3	0	0	165	0	1
8492	2	16	44	0	0	165	0	1
8492	3	29	85	0	0	165	0	1
8492	4	35	145	0	0	165	0	1
8492	5	50	45	0	0	165	0	1
8492	6	60	8	0	0	165	0	1
8492	7	62	6	0	6	621	0	1
8493	1	7	8	0	0	165	1	0
8493	2	11	34	0	0	165	0	1
8493	3	24	94	0	0	165	0	1
8493	4	40	33	0	0	165	0	1
8493	5	47	49	0	0	165	0	1
8493	6	53	12	0	0	165	0	1
8493	7	68	5	0	4	437	0	1
8494	1	6	59	0	0	165	1	0
8494	2	12	73	0	0	165	0	1
8494	3	26	102	0	0	165	0	1
8494	4	38	37	0	0	165	0	1
8494	5	48	77	0	0	165	1	0
8494	6	52	30	0	0	165	0	1
8494	7	61	7	0	10	935	0	1
8495	1	2	19	0	0	165	0	1
8495	2	15	99	0	0	165	0	1
8495	3	25	123	0	0	165	0	1
8495	4	37	42	0	0	165	0	1
8495	5	46	56	0	0	165	0	1
8495	6	55	40	0	0	165	0	1
8495	7	64	8	0	18	1980	0	1
8496	1	1	6	0	0	165	0	1
8496	2	15	99	0	0	165	1	0
8496	3	22	160	0	0	165	0	1
8496	4	39	74	0	0	165	0	1
8496	5	41	58	0	0	165	0	1
8496	6	56	54	0	0	165	0	1
8496	7	69	1	0	16	1836	0	1
8497	1	8	7	0	0	165	0	1
8497	2	14	108	0	0	165	0	1
8497	3	28	219	0	0	165	0	1
8497	4	34	89	0	0	165	0	1
8497	5	43	23	0	0	165	1	0
8497	6	54	55	0	0	165	0	1
8497	7	66	11	0	4	437	0	1
8498	1	7	8	0	0	165	0	1
8498	2	13	116	0	0	165	0	1
8498	3	23	23	0	0	165	0	1
8498	4	31	93	0	0	165	0	1
8498	5	49	67	0	0	165	0	1
8498	6	51	81	0	0	165	0	1
8498	7	65	4	0	6	621	0	1
8499	1	6	59	0	0	165	0	1
8499	2	16	44	0	0	165	0	1
8499	3	30	59	0	0	165	0	1
8499	4	32	110	0	0	165	0	1
8499	5	48	77	0	0	165	0	1
8499	6	57	1	0	0	165	0	1
8499	7	63	3	0	14	1527	0	1
8500	1	10	15	0	0	165	0	1
8500	2	11	34	0	0	165	0	1
8500	3	27	65	0	0	165	0	1
8500	4	36	121	0	0	165	0	1
8500	5	44	105	0	0	165	0	1
8500	6	53	12	0	0	165	1	0
8500	7	67	12	0	4	437	0	1
8501	1	3	58	0	0	165	0	1
8501	2	12	73	0	0	165	0	1
8501	3	29	85	0	0	165	0	1
8501	4	33	126	0	0	165	0	1
8501	5	42	12	0	0	165	0	1
8501	6	58	2	0	0	165	0	1
8501	7	70	2	0	12	1191	0	1
8502	1	2	19	0	0	165	1	0
8502	2	15	99	0	0	165	0	1
8502	3	24	94	0	0	165	0	1
8502	4	35	145	0	0	165	0	1
8502	5	43	23	0	0	165	0	1
8502	6	59	3	0	0	165	0	1
8502	7	61	7	0	10	935	0	1
8503	1	9	23	0	0	165	0	1
8503	2	14	108	0	0	165	0	1
8503	3	26	102	0	0	165	0	1
8503	4	40	33	0	0	165	0	1
8503	5	45	33	0	0	165	0	1
8503	6	60	8	0	0	165	0	1
8503	7	68	5	0	4	437	0	1
8504	1	5	49	0	0	165	0	1
8504	2	13	116	0	0	165	0	1
8504	3	25	123	0	0	165	0	1
8504	4	38	37	0	0	165	0	1
8504	5	50	45	0	0	165	0	1
8504	6	54	55	0	0	165	1	0
8504	7	62	6	0	6	621	0	1
8505	1	7	8	0	0	165	1	0
8505	2	16	44	0	0	165	0	1
8505	3	22	160	0	0	165	0	1
8505	4	37	42	0	0	165	0	1
8505	5	47	49	0	0	165	0	1
8505	6	53	12	0	0	165	0	1
8505	7	64	8	0	18	1980	0	1
8506	1	4	3	0	0	165	0	1
8506	2	11	34	0	0	165	0	1
8506	3	28	219	0	0	165	0	1
8506	4	39	74	0	0	165	0	1
8506	5	46	56	0	0	165	0	1
8506	6	52	30	0	0	165	0	1
8506	7	69	1	0	16	1836	0	1
8507	1	2	19	0	0	165	0	1
8507	2	12	73	0	0	165	0	1
8507	3	23	23	0	0	165	0	1
8507	4	34	89	0	0	165	0	1
8507	5	41	58	0	0	165	0	1
8507	6	55	40	0	0	165	0	1
8507	7	66	11	0	4	437	0	1
8508	1	1	6	0	0	165	0	1
8508	2	15	99	0	0	165	0	1
8508	3	30	59	0	0	165	0	1
8508	4	31	93	0	0	165	0	1
8508	5	49	67	0	0	165	0	1
8508	6	56	54	0	0	165	0	1
8508	7	63	3	0	14	1527	0	1
8509	1	8	7	0	0	165	0	1
8509	2	14	108	0	0	165	0	1
8509	3	27	65	0	0	165	0	1
8509	4	32	110	0	0	165	0	1
8509	5	48	77	0	0	165	0	1
8509	6	54	55	0	0	165	0	1
8509	7	65	4	0	6	621	0	1
8510	1	7	8	0	0	165	0	1
8510	2	13	116	0	0	165	0	1
8510	3	29	85	0	0	165	0	1
8510	4	36	121	0	0	165	0	1
8510	5	44	105	0	0	165	0	1
8510	6	51	81	0	0	165	0	1
8510	7	67	12	0	4	437	0	1
8511	1	6	59	0	0	165	0	1
8511	2	16	44	0	0	165	0	1
8511	3	24	94	0	0	165	0	1
8511	4	33	126	0	0	165	0	1
8511	5	42	12	0	0	165	0	1
