% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
1.034	2	17	104	5	21	0	165	0	0
1.034	3	30	104	5	59	0	165	0	0
1.034	4	37	104	5	42	0	165	0	0
1.034	5	45	104	5	33	0	165	0	0
1.034	6	59	104	5	3	0	165	0	0
1.034	7	70	104	5	2	12	1191	0	0
1.035	1	8	104	6	7	0	165	0	0
1.035	2	11	104	6	34	0	165	0	0
1.035	3	27	104	6	65	0	165	0	0
1.035	4	39	104	6	74	0	165	0	0
1.035	5	50	104	6	45	0	165	0	0
1.035	6	60	104	6	8	0	165	0	0
1.035	7	61	104	6	7	10	935	0	0
1.036	1	7	104	7	8	0	165	0	0
1.036	2	18	104	7	36	0	165	0	0
1.036	3	29	104	7	85	0	165	0	0
1.036	4	34	104	7	89	0	165	0	0
1.036	5	47	104	7	49	0	165	0	0
1.036	6	56	104	7	54	0	165	0	0
1.036	7	68	104	7	5	4	437	0	0
1.037	1	10	104	8	15	0	165	0	0
1.037	2	16	104	8	44	0	165	0	0
1.037	3	24	104	8	94	0	165	0	0
1.037	4	31	104	8	93	0	165	0	0
1.037	5	46	104	8	56	0	165	0	0
1.037	6	53	104	8	12	0	165	0	0
1.037	7	66	104	8	11	4	437	0	0
1.038	1	2	104	9	19	0	165	0	0
1.038	2	19	104	9	62	0	165	0	0
1.038	3	26	104	9	102	0	165	0	0
1.038	4	32	104	9	110	0	165	0	0
1.038	5	41	104	9	58	0	165	0	0
1.038	6	52	104	9	30	0	165	0	0
1.038	7	67	104	9	12	4	437	0	0
1.039	1	9	104	10	23	0	165	0	0
1.039	2	12	104	10	73	0	165	0	0
1.039	3	21	104	10	237	0	165	0	0
1.039	4	36	104	10	121	0	165	0	0
1.039	5	49	104	10	67	0	165	0	0
1.039	6	55	104	10	40	0	165	0	0
1.039	7	65	104	10	4	6	621	0	0
1.04	1	5	105	1	49	0	165	0	0
1.04	2	20	105	1	15	0	165	0	0
1.04	3	25	105	1	123	0	165	0	0
1.04	4	33	105	1	126	0	165	0	0
1.04	5	48	105	1	77	0	165	0	0
1.04	6	56	105	1	54	0	165	0	0
1.04	7	62	105	1	6	6	621	0	0
1.041	1	3	105	2	58	0	165	0	0
1.041	2	15	105	2	99	0	165	0	0
1.041	3	22	105	2	160	0	165	0	0
1.041	4	35	105	2	145	0	165	0	0
1.041	5	44	105	2	105	0	165	0	0
1.041	6	54	105	2	55	0	165	0	0
1.041	7	64	105	2	8	18	1980	0	0
1.042	1	6	105	3	59	0	165	0	0
1.042	2	14	105	3	108	0	165	0	0
1.042	3	28	105	3	219	0	165	0	0
1.042	4	40	105	3	33	0	165	0	0
1.042	5	42	105	3	12	0	165	0	0
1.042	6	51	105	3	81	0	165	0	0
1.042	7	69	105	3	1	16	1836	0	0
1.043	1	4	105	4	3	0	165	0	0
1.043	2	13	105	4	116	0	165	0	0
1.043	3	21	105	4	237	0	165	0	0
1.043	4	38	105	4	37	0	165	0	0
1.043	5	43	105	4	23	0	165	0	0
1.043	6	57	105	4	1	0	165	0	0
1.043	7	63	105	4	3	14	1527	0	0
1.044	1	1	105	5	6	0	165	0	0
1.044	2	20	105	5	15	0	165	0	0
1.044	3	23	105	5	23	0	165	0	0
1.044	4	37	105	5	42	0	165	0	0
1.044	5	45	105	5	33	0	165	0	0
1.044	6	58	105	5	2	0	165	0	0
1.044	7	70	105	5	2	12	1191	0	0
1.045	1	2	105	6	19	0	165	0	0
1.045	2	17	105	6	21	0	165	0	0
1.045	3	30	105	6	59	0	165	0	0
1.045	4	39	105	6	74	0	165	0	0
1.045	5	50	105	6	45	0	165	0	0
1.045	6	59	105	6	3	0	165	0	0
1.045	7	61	105	6	7	10	935	0	0
1.046	1	9	105	7	23	0	165	0	0
1.046	2	11	105	7	34	0	165	0	0
1.046	3	27	105	7	65	0	165	0	0
1.046	4	34	105	7	89	0	165	0	0
1.046	5	47	105	7	49	0	165	0	0
1.046	6	60	105	7	8	0	165	0	0
1.046	7	68	105	7	5	4	437	0	0
1.047	1	8	105	8	7	0	165	0	0
1.047	2	20	105	8	15	0	165	0	0
1.047	3	29	105	8	85	0	165	0	0
1.047	4	31	105	8	93	0	165	0	0
1.047	5	46	105	8	56	0	165	0	0
1.047	6	53	105	8	12	0	165	0	0
1.047	7	66	105	8	11	4	437	0	0
1.048	1	3	105	9	58	0	165	0	0
1.048	2	18	105	9	36	0	165	0	0
1.048	3	24	105	9	94	0	165	0	0
1.048	4	32	105	9	110	0	165	0	0
1.048	5	41	105	9	58	0	165	0	0
1.048	6	52	105	9	30	0	165	0	0
1.048	7	67	105	9	12	4	437	0	0
1.049	1	7	105	10	8	0	165	0	0
1.049	2	16	105	10	44	0	165	0	0
1.049	3	26	105	10	102	0	165	0	0
1.049	4	36	105	10	121	0	165	0	0
1.049	5	49	105	10	67	0	165	0	0
1.049	6	55	105	10	40	0	165	0	0
1.049	7	65	105	10	4	6	621	0	0
1.05	1	10	106	1	15	0	165	0	0
1.05	2	13	106	1	116	0	165	0	0
1.05	3	25	106	1	123	0	165	0	0
1.05	4	33	106	1	126	0	165	0	0
1.05	5	48	106	1	77	0	165	0	0
1.05	6	56	106	1	54	0	165	0	0
1.05	7	62	106	1	6	6	621	0	0
1.051	1	2	106	2	19	0	165	0	0
1.051	2	19	106	2	62	0	165	0	0
1.051	3	22	106	2	160	0	165	0	0
1.051	4	35	106	2	145	0	165	0	0
1.051	5	44	106	2	105	0	165	0	0
1.051	6	54	106	2	55	0	165	0	0
1.051	7	64	106	2	8	18	1980	0	0
1.052	1	9	106	3	23	0	165	0	0
1.052	2	12	106	3	73	0	165	0	0
1.052	3	28	106	3	219	0	165	0	0
1.052	4	40	106	3	33	0	165	0	0
1.052	5	42	106	3	12	0	165	0	0
1.052	6	51	106	3	81	0	165	0	0
1.052	7	69	106	3	1	16	1836	0	0
1.053	1	5	106	4	49	0	165	0	0
1.053	2	11	106	4	34	0	165	0	0
1.053	3	21	106	4	237	0	165	0	0
1.053	4	38	106	4	37	0	165	0	0
1.053	5	43	106	4	23	0	165	0	0
1.053	6	57	106	4	1	0	165	0	0
1.053	7	63	106	4	3	14	1527	0	0
1.054	1	8	106	5	7	0	165	0	0
1.054	2	15	106	5	99	0	165	0	0
1.054	3	23	106	5	23	0	165	0	0
1.054	4	37	106	5	42	0	165	0	0
1.054	5	45	106	5	33	0	165	0	0
1.054	6	58	106	5	2	0	165	0	0
1.054	7	70	106	5	2	12	1191	0	0
1.055	1	3	106	6	58	0	165	0	0
1.055	2	18	106	6	36	0	165	0	0
1.055	3	30	106	6	59	0	165	0	0
1.055	4	39	106	6	74	0	165	0	0
1.055	5	50	106	6	45	0	165	0	0
1.055	6	59	106	6	3	0	165	0	0
1.055	7	61	106	6	7	10	935	0	0
1.056	1	6	106	7	59	0	165	0	0
1.056	2	14	106	7	108	0	165	0	0
1.056	3	27	106	7	65	0	165	0	0
1.056	4	34	106	7	89	0	165	0	0
1.056	5	47	106	7	49	0	165	0	0
1.056	6	60	106	7	8	0	165	0	0
1.056	7	68	106	7	5	4	437	0	0
1.057	1	4	106	8	3	0	165	0	0
1.057	2	13	106	8	116	0	165	0	0
1.057	3	25	106	8	123	0	165	0	0
1.057	4	31	106	8	93	0	165	0	0
1.057	5	46	106	8	56	0	165	0	0
1.057	6	53	106	8	12	0	165	0	0
1.057	7	66	106	8	11	4	437	0	0
1.058	1	1	106	9	6	0	165	0	0
1.058	2	20	106	9	15	0	165	0	0
1.058	3	29	106	9	85	0	165	0	0
1.058	4	32	106	9	110	0	165	0	0
1.058	5	41	106	9	58	0	165	0	0
1.058	6	52	106	9	30	0	165	0	0
1.058	7	67	106	9	12	4	437	0	0
1.059	1	9	106	10	23	0	165	0	0
1.059	2	17	106	10	21	0	165	0	0
1.059	3	24	106	10	94	0	165	0	0
1.059	4	36	106	10	121	0	165	0	0
1.059	5	42	106	10	12	0	165	0	0
1.059	6	55	106	10	40	0	165	0	0
1.059	7	64	106	10	8	18	1980	0	0
1.06	1	8	107	1	7	0	165	0	0
1.06	2	11	107	1	34	0	165	0	0
1.06	3	26	107	1	102	0	165	0	0
1.06	4	33	107	1	126	0	165	0	0
1.06	5	43	107	1	23	0	165	0	0
1.06	6	56	107	1	54	0	165	0	0
1.06	7	69	107	1	1	16	1836	0	0
1.061	1	7	107	2	8	0	165	0	0
1.061	2	18	107	2	36	0	165	0	0
1.061	3	25	107	2	123	0	165	0	0
1.061	4	35	107	2	145	0	165	0	0
1.061	5	49	107	2	67	0	165	0	0
1.061	6	54	107	2	55	0	165	0	0
1.061	7	65	107	2	4	6	621	0	0
1.062	1	10	107	3	15	0	165	0	0
1.062	2	16	107	3	44	0	165	0	0
1.062	3	22	107	3	160	0	165	0	0
1.062	4	39	107	3	74	0	165	0	0
1.062	5	48	107	3	77	0	165	0	0
1.062	6	51	107	3	81	0	165	0	0
1.062	7	62	107	3	6	6	621	0	0
1.063	1	2	107	4	19	0	165	0	0
1.063	2	19	107	4	62	0	165	0	0
1.063	3	28	107	4	219	0	165	0	0
1.063	4	40	107	4	33	0	165	0	0
1.063	5	44	107	4	105	0	165	0	0
1.063	6	57	107	4	1	0	165	0	0
1.063	7	63	107	4	3	14	1527	0	0
1.064	1	9	107	5	23	0	165	0	0
1.064	2	12	107	5	73	0	165	0	0
1.064	3	21	107	5	237	0	165	0	0
1.064	4	38	107	5	37	0	165	0	0
1.064	5	46	107	5	56	0	165	0	0
1.064	6	58	107	5	2	0	165	0	0
1.064	7	70	107	5	2	12	1191	0	0
1.065	1	5	107	6	49	0	165	0	0
1.065	2	15	107	6	99	0	165	0	0
1.065	3	23	107	6	23	0	165	0	0
1.065	4	32	107	6	110	0	165	0	0
1.065	5	42	107	6	12	0	165	0	0
1.065	6	59	107	6	3	0	165	0	0
1.065	7	61	107	6	7	10	935	0	0
1.066	1	3	107	7	58	0	165	0	0
1.066	2	14	107	7	108	0	165	0	0
1.066	3	30	107	7	59	0	165	0	0
1.066	4	37	107	7	42	0	165	0	0
1.066	5	43	107	7	23	0	165	0	0
1.066	6	60	107	7	8	0	165	0	0
1.066	7	68	107	7	5	4	437	0	0
1.067	1	6	107	8	59	0	165	0	0
1.067	2	13	107	8	116	0	165	0	0
1.067	3	27	107	8	65	0	165	0	0
1.067	4	39	107	8	74	0	165	0	0
1.067	5	45	107	8	33	0	165	0	0
1.067	6	53	107	8	12	0	165	0	0
1.067	7	66	107	8	11	4	437	0	0
1.068	1	4	107	9	3	0	165	0	0
1.068	2	20	107	9	15	0	165	0	0
1.068	3	29	107	9	85	0	165	0	0
1.068	4	35	107	9	145	0	165	0	0
1.068	5	50	107	9	45	0	165	0	0
1.068	6	52	107	9	30	0	165	0	0
1.068	7	67	107	9	12	4	437	0	0
1.069	1	1	107	10	6	0	165	0	0
1.069	2	17	107	10	21	0	165	0	0
1.069	3	24	107	10	94	0	165	0	0
1.069	4	34	107	10	89	0	165	0	0
1.069	5	47	107	10	49	0	165	0	0
1.069	6	55	107	10	40	0	165	0	0
1.069	7	64	107	10	8	18	1980	0	0
1.07	1	8	108	1	7	0	165	0	0
1.07	2	11	108	1	34	0	165	0	0
1.07	3	26	108	1	102	0	165	0	0
1.07	4	31	108	1	93	0	165	0	0
1.07	5	46	108	1	56	0	165	0	0
1.07	6	56	108	1	54	0	165	0	0
1.07	7	69	108	1	1	16	1836	0	0
1.071	1	9	108	2	23	0	165	0	0
1.071	2	18	108	2	36	0	165	0	0
1.071	3	25	108	2	123	0	165	0	0
1.071	4	32	108	2	110	0	165	0	0
1.071	5	41	108	2	58	0	165	0	0
1.071	6	54	108	2	55	0	165	0	0
1.071	7	63	108	2	3	14	1527	0	0
1.072	1	7	108	3	8	0	165	0	0
1.072	2	16	108	3	44	0	165	0	0
1.072	3	22	108	3	160	0	165	0	0
1.072	4	36	108	3	121	0	165	0	0
1.072	5	49	108	3	67	0	165	0	0
1.072	6	51	108	3	81	0	165	0	0
1.072	7	70	108	3	2	12	1191	0	0
1.073	1	10	108	4	15	0	165	0	0
1.073	2	19	108	4	62	0	165	0	0
1.073	3	28	108	4	219	0	165	0	0
1.073	4	33	108	4	126	0	165	0	0
1.073	5	43	108	4	23	0	165	0	0
1.073	6	57	108	4	1	0	165	0	0
1.073	7	65	108	4	4	6	621	0	0
1.074	1	2	108	5	19	0	165	0	0
1.074	2	12	108	5	73	0	165	0	0
1.074	3	21	108	5	237	0	165	0	0
1.074	4	35	108	5	145	0	165	0	0
1.074	5	48	108	5	77	0	165	0	0
1.074	6	58	108	5	2	0	165	0	0
1.074	7	61	108	5	7	10	935	0	0
1.075	1	9	108	6	23	0	165	0	0
1.075	2	15	108	6	99	0	165	0	0
1.075	3	23	108	6	23	0	165	0	0
1.075	4	35	108	6	145	0	165	0	0
1.075	5	44	108	6	105	0	165	0	0
1.075	6	59	108	6	3	0	165	0	0
1.075	7	62	108	6	6	6	621	0	0
1.076	1	5	108	7	49	0	165	0	0
1.076	2	14	108	7	108	0	165	0	0
1.076	3	30	108	7	59	0	165	0	0
1.076	4	40	108	7	33	0	165	0	0
1.076	5	42	108	7	12	0	165	0	0
1.076	6	60	108	7	8	0	165	0	0
1.076	7	68	108	7	5	4	437	0	0
1.077	1	3	108	8	58	0	165	0	0
1.077	2	13	108	8	116	0	165	0	0
1.077	3	27	108	8	65	0	165	0	0
1.077	4	38	108	8	37	0	165	0	0
1.077	5	43	108	8	23	0	165	0	0
1.077	6	53	108	8	12	0	165	0	0
1.077	7	66	108	8	11	4	437	0	0
1.078	1	6	108	9	59	0	165	0	0
1.078	2	20	108	9	15	0	165	0	0
1.078	3	29	108	9	85	0	165	0	0
1.078	4	37	108	9	42	0	165	0	0
1.078	5	45	108	9	33	0	165	0	0
1.078	6	52	108	9	30	0	165	0	0
1.078	7	67	108	9	12	4	437	0	0
1.079	1	8	108	10	7	0	165	0	0
1.079	2	17	108	10	21	0	165	0	0
1.079	3	24	108	10	94	0	165	0	0
1.079	4	39	108	10	74	0	165	0	0
1.079	5	50	108	10	45	0	165	0	0
1.079	6	55	108	10	40	0	165	0	0
1.079	7	64	108	10	8	18	1980	0	0
1.08	1	7	109	1	8	0	165	0	0
1.08	2	11	109	1	34	0	165	0	0
1.08	3	26	109	1	102	0	165	0	0
1.08	4	34	109	1	89	0	165	0	0
1.08	5	47	109	1	49	0	165	0	0
1.08	6	56	109	1	54	0	165	0	0
1.08	7	69	109	1	1	16	1836	0	0
1.081	1	2	109	2	19	0	165	0	0
1.081	2	18	109	2	36	0	165	0	0
1.081	3	25	109	2	123	0	165	0	0
1.081	4	35	109	2	145	0	165	0	0
1.081	5	46	109	2	56	0	165	0	0
1.081	6	54	109	2	55	0	165	0	0
1.081	7	63	109	2	3	14	1527	0	0
1.082	1	10	109	3	15	0	165	0	0
1.082	2	16	109	3	44	0	165	0	0
1.082	3	22	109	3	160	0	165	0	0
1.082	4	31	109	3	93	0	165	0	0
1.082	5	41	109	3	58	0	165	0	0
1.082	6	51	109	3	81	0	165	0	0
1.082	7	70	109	3	2	12	1191	0	0
1.083	1	9	109	4	23	0	165	0	0
1.083	2	19	109	4	62	0	165	0	0
1.083	3	28	109	4	219	0	165	0	0
1.083	4	32	109	4	110	0	165	0	0
1.083	5	49	109	4	67	0	165	0	0
1.083	6	57	109	4	1	0	165	0	0
1.083	7	61	109	4	7	10	935	0	0
1.084	1	3	109	5	58	0	165	0	0
1.084	2	12	109	5	73	0	165	0	0
1.084	3	21	109	5	237	0	165	0	0
1.084	4	36	109	5	121	0	165	0	0
1.084	5	48	109	5	77	0	165	0	0
1.084	6	58	109	5	2	0	165	0	0
1.084	7	65	109	5	4	6	621	0	0
1.085	1	5	109	6	49	0	165	0	0
1.085	2	15	109	6	99	0	165	0	0
1.085	3	23	109	6	23	0	165	0	0
1.085	4	33	109	6	126	0	165	0	0
1.085	5	44	109	6	105	0	165	0	0
1.085	6	59	109	6	3	0	165	0	0
1.085	7	68	109	6	5	4	437	0	0
1.086	1	6	109	7	59	0	165	0	0
1.086	2	17	109	7	21	0	165	0	0
1.086	3	30	109	7	59	0	165	0	0
1.086	4	35	109	7	145	0	165	0	0
1.086	5	42	109	7	12	0	165	0	0
1.086	6	60	109	7	8	0	165	0	0
1.086	7	62	109	7	6	6	621	0	0
1.087	1	8	109	8	7	0	165	0	0
1.087	2	14	109	8	108	0	165	0	0
1.087	3	27	109	8	65	0	165	0	0
1.087	4	34	109	8	89	0	165	0	0
1.087	5	43	109	8	23	0	165	0	0
1.087	6	53	109	8	12	0	165	0	0
1.087	7	66	109	8	11	4	437	0	0
1.088	1	7	109	9	8	0	165	0	0
1.088	2	13	109	9	116	0	165	0	0
1.088	3	29	109	9	85	0	165	0	0
1.088	4	40	109	9	33	0	165	0	0
1.088	5	45	109	9	33	0	165	0	0
1.088	6	52	109	9	30	0	165	0	0
1.088	7	67	109	9	12	4	437	0	0
1.089	1	10	109	10	15	0	165	0	0
1.089	2	20	109	10	15	0	165	0	0
1.089	3	24	109	10	94	0	165	0	0
1.089	4	38	109	10	37	0	165	0	0
1.089	5	50	109	10	45	0	165	0	0
1.089	6	55	109	10	40	0	165	0	0
1.089	7	64	109	10	8	18	1980	0	0
1.09	1	9	110	1	23	0	165	0	0
1.09	2	17	110	1	21	0	165	0	0
1.09	3	28	110	1	219	0	165	0	0
1.09	4	37	110	1	42	0	165	0	0
1.09	5	47	110	1	49	0	165	0	0
1.09	6	56	110	1	54	0	165	0	0
1.09	7	69	110	1	1	16	1836	0	0
1.091	1	5	110	2	49	0	165	0	0
1.091	2	11	110	2	34	0	165	0	0
1.091	3	26	110	2	102	0	165	0	0
1.091	4	39	110	2	74	0	165	0	0
1.091	5	46	110	2	56	0	165	0	0
1.091	6	54	110	2	55	0	165	0	0
1.091	7	63	110	2	3	14	1527	0	0
1.092	1	5	110	3	49	0	165	0	0
1.092	2	18	110	3	36	0	165	0	0
1.092	3	25	110	3	123	0	165	0	0
1.092	4	34	110	3	89	0	165	0	0
1.092	5	41	110	3	58	0	165	0	0
1.092	6	51	110	3	81	0	165	0	0
1.092	7	70	110	3	2	12	1191	0	0
1.093	1	6	110	4	59	0	165	0	0
1.093	2	16	110	4	44	0	165	0	0
1.093	3	22	110	4	160	0	165	0	0
1.093	4	31	110	4	93	0	165	0	0
1.093	5	49	110	4	67	0	165	0	0
1.093	6	57	110	4	1	0	165	0	0
1.093	7	61	110	4	7	10	935	0	0
1.094	1	8	110	5	7	0	165	0	0
1.094	2	19	110	5	62	0	165	0	0
1.094	3	28	110	5	219	0	165	0	0
1.094	4	32	110	5	110	0	165	0	0
1.094	5	48	110	5	77	0	165	0	0
1.094	6	58	110	5	2	0	165	0	0
1.094	7	68	110	5	5	4	437	0	0
1.095	1	8	110	6	7	0	165	0	0
1.095	2	12	110	6	73	0	165	0	0
1.095	3	21	110	6	237	0	165	0	0
1.095	4	36	110	6	121	0	165	0	0
1.095	5	44	110	6	105	0	165	0	0
1.095	6	59	110	6	3	0	165	0	0
1.095	7	66	110	6	11	4	437	0	0
1.096	1	7	110	7	8	0	165	0	0
1.096	2	15	110	7	99	0	165	0	0
1.096	3	23	110	7	23	0	165	0	0
1.096	4	33	110	7	126	0	165	0	0
1.096	5	42	110	7	12	0	165	0	0
1.096	6	60	110	7	8	0	165	0	0
1.096	7	65	110	7	4	6	621	0	0
1.097	1	10	110	8	15	0	165	0	0
1.097	2	14	110	8	108	0	165	0	0
1.097	3	28	110	8	219	0	165	0	0
1.097	4	35	110	8	145	0	165	0	0
1.097	5	43	110	8	23	0	165	0	0
1.097	6	53	110	8	12	0	165	0	0
1.097	7	67	110	8	12	4	437	0	0
1.098	1	9	110	9	23	0	165	0	0
1.098	2	13	110	9	116	0	165	0	0
1.098	3	30	110	9	59	0	165	0	0
1.098	4	40	110	9	33	0	165	0	0
1.098	5	45	110	9	33	0	165	0	0
1.098	6	52	110	9	30	0	165	0	0
1.098	7	62	110	9	6	6	621	0	0
1.099	1	5	110	10	49	0	165	0	0
1.099	2	20	110	10	15	0	165	0	0
1.099	3	27	110	10	65	0	165	0	0
1.099	4	38	110	10	37	0	165	0	0
1.099	5	50	110	10	45	0	165	0	0
1.099	6	55	110	10	40	0	165	0	0
1.099	7	64	110	10	8	18	1980	0	0
1.1	1	6	111	1	59	0	165	0	0
1.1	2	17	111	1	21	0	165	0	0
1.1	3	29	111	1	85	0	165	0	0
1.1	4	37	111	1	42	0	165	0	0
1.1	5	47	111	1	49	0	165	0	0
1.1	6	56	111	1	54	0	165	0	0
1.1	7	69	111	1	1	16	1836	0	0
1.101	1	8	111	2	7	0	165	0	0
1.101	2	19	111	2	62	0	165	0	0
1.101	3	24	111	2	94	0	165	0	0
1.101	4	39	111	2	74	0	165	0	0
1.101	5	46	111	2	56	0	165	0	0
1.101	6	54	111	2	55	0	165	0	0
1.101	7	63	111	2	3	14	1527	0	0
1.102	1	7	111	3	8	0	165	0	0
1.102	2	11	111	3	34	0	165	0	0
1.102	3	26	111	3	102	0	165	0	0
1.102	4	34	111	3	89	0	165	0	0
1.102	5	44	111	3	105	0	165	0	0
1.102	6	51	111	3	81	0	165	0	0
1.102	7	70	111	3	2	12	1191	0	0
1.103	1	10	111	4	15	0	165	0	0
1.103	2	18	111	4	36	0	165	0	0
1.103	3	25	111	4	123	0	165	0	0
1.103	4	31	111	4	93	0	165	0	0
1.103	5	41	111	4	58	0	165	0	0
1.103	6	57	111	4	1	0	165	0	0
1.103	7	61	111	4	7	10	935	0	0
1.104	1	9	111	5	23	0	165	0	0
1.104	2	14	111	5	108	0	165	0	0
1.104	3	22	111	5	160	0	165	0	0
1.104	4	32	111	5	110	0	165	0	0
1.104	5	49	111	5	67	0	165	0	0
1.104	6	58	111	5	2	0	165	0	0
1.104	7	68	111	5	5	4	437	0	0
1.105	1	5	111	6	49	0	165	0	0
1.105	2	16	111	6	44	0	165	0	0
1.105	3	28	111	6	219	0	165	0	0
1.105	4	40	111	6	33	0	165	0	0
1.105	5	48	111	6	77	0	165	0	0
1.105	6	59	111	6	3	0	165	0	0
1.105	7	66	111	6	11	4	437	0	0
1.106	1	6	111	7	59	0	165	0	0
1.106	2	19	111	7	62	0	165	0	0
1.106	3	21	111	7	237	0	165	0	0
1.106	4	36	111	7	121	0	165	0	0
1.106	5	44	111	7	105	0	165	0	0
1.106	6	60	111	7	8	0	165	0	0
1.106	7	67	111	7	12	4	437	0	0
1.107	1	8	111	8	7	0	165	0	0
1.107	2	12	111	8	73	0	165	0	0
1.107	3	23	111	8	23	0	165	0	0
1.107	4	33	111	8	126	0	165	0	0
1.107	5	42	111	8	12	0	165	0	0
1.107	6	53	111	8	12	0	165	0	0
1.107	7	65	111	8	4	6	621	0	0
1.108	1	7	111	9	8	0	165	0	0
1.108	2	15	111	9	99	0	165	0	0
1.108	3	30	111	9	59	0	165	0	0
1.108	4	35	111	9	145	0	165	0	0
1.108	5	43	111	9	23	0	165	0	0
1.108	6	52	111	9	30	0	165	0	0
1.108	7	62	111	9	6	6	621	0	0
1.109	1	10	111	10	15	0	165	0	0
1.109	2	14	111	10	108	0	165	0	0
1.109	3	27	111	10	65	0	165	0	0
1.109	4	40	111	10	33	0	165	0	0
1.109	5	45	111	10	33	0	165	0	0
1.109	6	55	111	10	40	0	165	0	0
1.109	7	64	111	10	8	18	1980	0	0
1.11	1	9	112	1	23	0	165	0	0
1.11	2	13	112	1	116	0	165	0	0
1.11	3	29	112	1	85	0	165	0	0
1.11	4	31	112	1	93	0	165	0	0
1.11	5	50	112	1	45	0	165	0	0
1.11	6	56	112	1	54	0	165	0	0
1.11	7	69	112	1	1	16	1836	0	0
1.111	1	5	112	2	49	0	165	0	0
1.111	2	20	112	2	15	0	165	0	0
1.111	3	24	112	2	94	0	165	0	0
1.111	4	32	112	2	110	0	165	0	0
1.111	5	47	112	2	49	0	165	0	0
1.111	6	54	112	2	55	0	165	0	0
1.111	7	63	112	2	3	14	1527	0	0
1.112	1	6	112	3	59	0	165	0	0
1.112	2	17	112	3	21	0	165	0	0
1.112	3	26	112	3	102	0	165	0	0
1.112	4	38	112	3	37	0	165	0	0
1.112	5	46	112	3	56	0	165	0	0
1.112	6	51	112	3	81	0	165	0	0
1.112	7	70	112	3	2	12	1191	0	0
1.113	1	8	112	4	7	0	165	0	0
1.113	2	11	112	4	34	0	165	0	0
1.113	3	25	112	4	123	0	165	0	0
1.113	4	37	112	4	42	0	165	0	0
1.113	5	41	112	4	58	0	165	0	0
1.113	6	57	112	4	1	0	165	0	0
1.113	7	61	112	4	7	10	935	0	0
1.114	1	8	112	5	7	0	165	0	0
1.114	2	18	112	5	36	0	165	0	0
1.114	3	22	112	5	160	0	165	0	0
1.114	4	39	112	5	74	0	165	0	0
1.114	5	49	112	5	67	0	165	0	0
1.114	6	58	112	5	2	0	165	0	0
1.114	7	68	112	5	5	4	437	0	0
1.115	1	7	112	6	8	0	165	0	0
1.115	2	16	112	6	44	0	165	0	0
1.115	3	28	112	6	219	0	165	0	0
1.115	4	34	112	6	89	0	165	0	0
1.115	5	48	112	6	77	0	165	0	0
1.115	6	59	112	6	3	0	165	0	0
1.115	7	66	112	6	11	4	437	0	0
1.116	1	10	112	7	15	0	165	0	0
1.116	2	19	112	7	62	0	165	0	0
1.116	3	21	112	7	237	0	165	0	0
1.116	4	31	112	7	93	0	165	0	0
1.116	5	44	112	7	105	0	165	0	0
1.116	6	60	112	7	8	0	165	0	0
1.116	7	67	112	7	12	4	437	0	0
1.117	1	9	112	8	23	0	165	0	0
1.117	2	13	112	8	116	0	165	0	0
1.117	3	23	112	8	23	0	165	0	0
1.117	4	32	112	8	110	0	165	0	0
1.117	5	42	112	8	12	0	165	0	0
1.117	6	53	112	8	12	0	165	0	0
1.117	7	65	112	8	4	6	621	0	0
1.118	1	5	112	9	49	0	165	0	0
1.118	2	12	112	9	73	0	165	0	0
1.118	3	30	112	9	59	0	165	0	0
1.118	4	36	112	9	121	0	165	0	0
1.118	5	43	112	9	23	0	165	0	0
1.118	6	52	112	9	30	0	165	0	0
1.118	7	64	112	9	8	18	1980	0	0
1.119	1	6	112	10	59	0	165	0	0
1.119	2	15	112	10	99	0	165	0	0
1.119	3	27	112	10	65	0	165	0	0
1.119	4	38	112	10	37	0	165	0	0
1.119	5	45	112	10	33	0	165	0	0
1.119	6	55	112	10	40	0	165	0	0
1.119	7	69	112	10	1	16	1836	0	0
1.12	1	8	113	1	7	0	165	0	0
1.12	2	14	113	1	108	0	165	0	0
1.12	3	29	113	1	85	0	165	0	0
1.12	4	37	113	1	42	0	165	0	0
1.12	5	50	113	1	45	0	165	0	0
1.12	6	56	113	1	54	0	165	0	0
1.12	7	62	113	1	6	6	621	0	0
1.121	1	7	113	2	8	0	165	0	0
1.121	2	18	113	2	36	0	165	0	0
1.121	3	24	113	2	94	0	165	0	0
1.121	4	33	113	2	126	0	165	0	0
1.121	5	47	113	2	49	0	165	0	0
1.121	6	54	113	2	55	0	165	0	0
1.121	7	63	113	2	3	14	1527	0	0
1.122	1	7	113	3	8	0	165	0	0
1.122	2	13	113	3	116	0	165	0	0
1.122	3	26	113	3	102	0	165	0	0
1.122	4	35	113	3	145	0	165	0	0
1.122	5	46	113	3	56	0	165	0	0
1.122	6	51	113	3	81	0	165	0	0
1.122	7	70	113	3	2	12	1191	0	0
1.123	1	10	113	4	15	0	165	0	0
1.123	2	20	113	4	15	0	165	0	0
1.123	3	25	113	4	123	0	165	0	0
1.123	4	40	113	4	33	0	165	0	0
1.123	5	41	113	4	58	0	165	0	0
1.123	6	57	113	4	1	0	165	0	0
1.123	7	61	113	4	7	10	935	0	0
1.124	1	9	113	5	23	0	165	0	0
1.124	2	17	113	5	21	0	165	0	0
1.124	3	22	113	5	160	0	165	0	0
